id,url,title,issuer,pub_date,body,attachment_count,attachment_id,attachment_name,attachment_download_times,attachment_url,attachment_file_code,attachment_owner
001038013681,https://jwch.fzu.edu.cn/info/1038/13681.htm,关于2024-2025学年第一学期爱课程平台参加通识教育选修课学习的重要提示,【计划科】,2024-09-13,"各位同学：
   根据《个人信息保护法》的要求，爱课程平台对参加MOOC平台学习的学生个人信息进行脱敏处理，只在MOOC平台参加学习，课程学习结束后将无法导出成绩，教务处系统也将无法获得相应学分！必须要加入该门课程的慕课堂参加学习（系统会自动同步MOOC平台的学习进度和数据），成绩才可以正常显示。
我校在2024-2025学年第一学期选用爱课程平台6门课程作为校内通识教育选修课，请本学期选修这些课程的同学务必尽快使用下表中的二维码加入相应课程的慕课堂参加学习。
具体操作步骤如下：
1、打开中国大学mooc app或者微信扫一扫
2、使用登录中国大学慕课网的账号登录
3、填写完善“学校”“学号”“姓名”等信息
如有疑问，请咨询教务处计划科：
林老师  0591-22866907/83700655。

序号
课程名称
慕课堂二维码

1
爱课程：网络空间安全概论
 

2
爱课程：财务报表编制
 

3
爱课程：市场营销学
 

4
爱课程：陶瓷工艺学
 

5
爱课程：美化嗓音 轻松讲课
 

6
爱课程：管理沟通
课程第19次开课预计于9月底开始，慕课堂码将于开课后公布

教务处
2024年9月13日",0,,,,,,
001042013680,https://jwch.fzu.edu.cn/content.jsp?urltype=news.NewsContentUrl&wbtreeid=1042&wbnewsid=13680,关于申请试用高等教育出版社“云创”数字教材创作编写平台的通知,【教材中心】,2024-09-13,"各学院，相关教学单位：
为深入贯彻党的二十大精神，落实国家教育数字化战略行动，推进教育数字化转型，高等教育出版社基于互联网思维，建成了数字教材创作、审核、发布、应用完整闭环的数字教材生态体系。通过“云创”数字教材创作平台、“数字教材云平台”展示服务平台，多种应用模式和全方位的服务，构建以数字教材为核心的新型优质内容资源体系，为学校、教师及学生提供智能化、专业化的教育服务。
现高教社“云创”数字教材创作编写平台向我校教师开放试用，试用期限、范围及有关注意事项说明如下：
一、“云创”数字教材创作编写平台访问地址：https://editor.hep.com.cn；
二、试用期限：一年（2024年9月12日-2025年9月11日）。
三、试用范围与限制
1.平台试用范围指:平台提供的所有功能，试用方有权在试用期间访问和免费使用平台，但仅限于内部评估、测试目的及业务需求确认等；
2.试用期限终止后，提供方有权停止对试用方提供服务，并释放试用方在平台试用期间所使用的存储空间，包括但不限于删除试用方上传的数据和材料等，并有权不再继续保留试用方的业务数据，业务数据一经删除，即不可恢复；
3.试用方在平台中的试用空间不超过1000GB。
试用过程中，如有技术方面的疑问请联系：01058582316。
请有意向依托“云创”平台试着开展数字教材建设的教师，通过腾讯文档扫码填报用户信息，教务处将统一申请开通试用权限。试用权限开通后，具体操作可参考附件2和附件3。
联系人：苏淑珍    电话：22866893

附件1：数字平台介绍；
附件2：校级管理员+申请创建数字教材流程；
附件3：高教社云创使用手册。

                                                  教务处
                                  2024年9月13日",3,0017449848580014907708,数字平台介绍-7.pdf,374,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14907708,14907708,1744984858
001042013680,https://jwch.fzu.edu.cn/content.jsp?urltype=news.NewsContentUrl&wbtreeid=1042&wbnewsid=13680,关于申请试用高等教育出版社“云创”数字教材创作编写平台的通知,【教材中心】,2024-09-13,"各学院，相关教学单位：
为深入贯彻党的二十大精神，落实国家教育数字化战略行动，推进教育数字化转型，高等教育出版社基于互联网思维，建成了数字教材创作、审核、发布、应用完整闭环的数字教材生态体系。通过“云创”数字教材创作平台、“数字教材云平台”展示服务平台，多种应用模式和全方位的服务，构建以数字教材为核心的新型优质内容资源体系，为学校、教师及学生提供智能化、专业化的教育服务。
现高教社“云创”数字教材创作编写平台向我校教师开放试用，试用期限、范围及有关注意事项说明如下：
一、“云创”数字教材创作编写平台访问地址：https://editor.hep.com.cn；
二、试用期限：一年（2024年9月12日-2025年9月11日）。
三、试用范围与限制
1.平台试用范围指:平台提供的所有功能，试用方有权在试用期间访问和免费使用平台，但仅限于内部评估、测试目的及业务需求确认等；
2.试用期限终止后，提供方有权停止对试用方提供服务，并释放试用方在平台试用期间所使用的存储空间，包括但不限于删除试用方上传的数据和材料等，并有权不再继续保留试用方的业务数据，业务数据一经删除，即不可恢复；
3.试用方在平台中的试用空间不超过1000GB。
试用过程中，如有技术方面的疑问请联系：01058582316。
请有意向依托“云创”平台试着开展数字教材建设的教师，通过腾讯文档扫码填报用户信息，教务处将统一申请开通试用权限。试用权限开通后，具体操作可参考附件2和附件3。
联系人：苏淑珍    电话：22866893

附件1：数字平台介绍；
附件2：校级管理员+申请创建数字教材流程；
附件3：高教社云创使用手册。

                                                  教务处
                                  2024年9月13日",3,0017449848580014907710,校级管理员+申请创建数字教材流程（新版0612）.pdf,69,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14907710,14907710,1744984858
001042013680,https://jwch.fzu.edu.cn/content.jsp?urltype=news.NewsContentUrl&wbtreeid=1042&wbnewsid=13680,关于申请试用高等教育出版社“云创”数字教材创作编写平台的通知,【教材中心】,2024-09-13,"各学院，相关教学单位：
为深入贯彻党的二十大精神，落实国家教育数字化战略行动，推进教育数字化转型，高等教育出版社基于互联网思维，建成了数字教材创作、审核、发布、应用完整闭环的数字教材生态体系。通过“云创”数字教材创作平台、“数字教材云平台”展示服务平台，多种应用模式和全方位的服务，构建以数字教材为核心的新型优质内容资源体系，为学校、教师及学生提供智能化、专业化的教育服务。
现高教社“云创”数字教材创作编写平台向我校教师开放试用，试用期限、范围及有关注意事项说明如下：
一、“云创”数字教材创作编写平台访问地址：https://editor.hep.com.cn；
二、试用期限：一年（2024年9月12日-2025年9月11日）。
三、试用范围与限制
1.平台试用范围指:平台提供的所有功能，试用方有权在试用期间访问和免费使用平台，但仅限于内部评估、测试目的及业务需求确认等；
2.试用期限终止后，提供方有权停止对试用方提供服务，并释放试用方在平台试用期间所使用的存储空间，包括但不限于删除试用方上传的数据和材料等，并有权不再继续保留试用方的业务数据，业务数据一经删除，即不可恢复；
3.试用方在平台中的试用空间不超过1000GB。
试用过程中，如有技术方面的疑问请联系：01058582316。
请有意向依托“云创”平台试着开展数字教材建设的教师，通过腾讯文档扫码填报用户信息，教务处将统一申请开通试用权限。试用权限开通后，具体操作可参考附件2和附件3。
联系人：苏淑珍    电话：22866893

附件1：数字平台介绍；
附件2：校级管理员+申请创建数字教材流程；
附件3：高教社云创使用手册。

                                                  教务处
                                  2024年9月13日",3,0017449848580014907709,高教社云创使用手册.pdf,955,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14907709,14907709,1744984858
001039013677,https://jwch.fzu.edu.cn/info/1039/13677.htm,关于公布第二十八、二十九期本科生科研训练计划项目结题成绩的通知,【实践科】,2024-09-11,"校教〔2024〕37号

各学院：
根据《福州大学本科生科研训练计划（SRTP）项目管理实施办法》，学院组织专家对第二十八期和第二十九期本科生科研训练计划申请结题项目进行了评审。经学校审批，现将项目结题评审成绩予以公布。
附件1：福州大学第二十八期本科生科研训练计划项目结题成绩汇总表
附件2：福州大学第二十九期本科生科研训练计划项目结题成绩汇总表

                         福州大学教务处
                          2024年9月11日",2,0017449848580014907355,附件2：福州大学第二十九期本科生科研训练计划项目结题成绩汇总表.doc,3969,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14907355,14907355,1744984858
001039013677,https://jwch.fzu.edu.cn/info/1039/13677.htm,关于公布第二十八、二十九期本科生科研训练计划项目结题成绩的通知,【实践科】,2024-09-11,"校教〔2024〕37号

各学院：
根据《福州大学本科生科研训练计划（SRTP）项目管理实施办法》，学院组织专家对第二十八期和第二十九期本科生科研训练计划申请结题项目进行了评审。经学校审批，现将项目结题评审成绩予以公布。
附件1：福州大学第二十八期本科生科研训练计划项目结题成绩汇总表
附件2：福州大学第二十九期本科生科研训练计划项目结题成绩汇总表

                         福州大学教务处
                          2024年9月11日",2,0017449848580014907034,附件1：福州大学第二十八期本科生科研训练计划项目结题成绩汇总表.xls,2102,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14907034,14907034,1744984858
001039013676,https://jwch.fzu.edu.cn/info/1039/13676.htm,关于公布省级以上大学生创新创业训练计划项目结题成绩的通知,【实践科】,2024-09-11,"校教〔2024〕36号
各学院：
根据《福州大学大学生创新创业训练计划项目管理实施办法》，学校组织专家对2022年度、2023年度立项的国家级和省级大学生创新创业训练计划项目进行结题评审。经审批，现将项目结题成绩予以公布。
附件1：福州大学2022年国家、省级大学生创新创业训练计划项目结题成绩汇总表
附件2：福州大学2023年国家、省级大学生创新创业训练计划项目结题成绩汇总表

                                      福州大学教务处
          2024年9月11日",2,0017449848580014907032,附件1：福州大学2022年国家、省级大学生创新创业训练计划项目结题成绩汇总表.xls,1491,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14907032,14907032,1744984858
001039013676,https://jwch.fzu.edu.cn/info/1039/13676.htm,关于公布省级以上大学生创新创业训练计划项目结题成绩的通知,【实践科】,2024-09-11,"校教〔2024〕36号
各学院：
根据《福州大学大学生创新创业训练计划项目管理实施办法》，学校组织专家对2022年度、2023年度立项的国家级和省级大学生创新创业训练计划项目进行结题评审。经审批，现将项目结题成绩予以公布。
附件1：福州大学2022年国家、省级大学生创新创业训练计划项目结题成绩汇总表
附件2：福州大学2023年国家、省级大学生创新创业训练计划项目结题成绩汇总表

                                      福州大学教务处
          2024年9月11日",2,0017449848580014907033,附件2：福州大学2023年国家、省级大学生创新创业训练计划项目结题成绩汇总表.doc,2409,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14907033,14907033,1744984858
001036013675,https://jwch.fzu.edu.cn/info/1036/13675.htm,关于2024年中秋节放假课程调整的通知,【教学运行】,2024-09-11,"各学院、教学单位：
根据党政办有关2024年中秋节放假通知的精神，现将中秋节放假期间的教学安排调整如下：
1、9月15日（星期日）至17日（星期二）全校本科生课程（含通识教育选修课）停课，共3天。
2、9月14日（星期六）补上9月16日（星期一）的课，原9月14日的课程停课。
3、因停课受影响的教学内容，请任课老师自行调整或安排另外时间补课。

请各学院、教学单位及时通知相关的学生和老师。

教务处
2024.9.11",0,,,,,,
001036013671,https://jwch.fzu.edu.cn/info/1036/13671.htm,关于2024-2025学年第一学期重新学习选课、缴费的通知,【教学运行】,2024-09-09,"置顶提醒：
1、因未按规定时间进行选课、缴费，或因免听理由不充分，造成重修选课失效的，相应后果由学生个人承担。
2、有开设独立重修班的，原则上应选择独立重修班学习，特殊情况下需要跟班重修则不接受申请免听。
3、为保证教学质量，教务处将对免听和考勤情况进行抽查。凡发现有免听理由不充分，或无理由不参与课程考勤的，教务系统将按学生手册规定，取消该门课程考试资格。

一、本学期重修报名采用网上报名形式，凡要参加重修的学生请在9月10日至10月8日24:00前登录教务处系统（http://jwch.fzu.edu.cn），进行网上报名。
所有重修课程必须自行登录教务处网站，按所修学分主动缴费。未按时缴费的，重修选课无效。

二、学生上网报名时，请对照本学期自己正在修读的课表慎重选择重新学习课程，修读理论课程学分（含重新学习）合计不宜超过30学分；若发现选择的重修课程学分有误，或重修课程无法显示，请及时向所在学院教学办核实反馈。

三、若重修课程与其他课程的上课时间不可避免地发生冲突，学生可申请重修课程的免听，思政、体育、德育、军事理论、实践类课程，以及毕业环节课程一般不接受免听，具体流程如下：
1、学生申请：在教务处“本科教学系统”中的重修选课界面，学生对申请免听的重修课程对应的下拉框中选择免听，提出免听申请。
2、教师审核：学生系统提交重修免听申请后，应及时与任课老师联系，如实说明免听申请的具体原因，并按照任课老师的要求提供相应材料。任课教师根据课程的具体教学要求对学生的免听申请进行审核。
3、免听缴费：任课老师审核通过后，重修免听课程计入重修学分缴费。学生应及时关注课程的审核状态，按时缴费。

注册中心
2024.9.9",0,,,,,,
001035013666,https://jwch.fzu.edu.cn/content.jsp?urltype=news.NewsContentUrl&wbtreeid=1035&wbnewsid=13666,关于召开2024-2025学年秋季学期期初本科教育教学工作会议的通知,【综合科】,2024-09-06,"各学院及相关教学单位：
兹定于2024年9月10日上午10:30在旗山校区行政南楼123会议室召开全校期初本科教育教学工作会议。请各学院及相关教学单位分管教学院长、教学办主任、教学干事、校教学督导组负责人届时参加，各学院教学干事负责通知本学院参会人员，并在9月9日下午5:00前填写《福州大学2024-2025学年秋季学期期初本科教育教学工作会议参会情况表》【腾讯文档】https://docs.qq.com/sheet/DSEJubGxRQW5hbERS，联系人：王老师，联系电话：22866855。

福州大学教务处
2024年9月6日",0,,,,,,
001036013665,https://jwch.fzu.edu.cn/info/1036/13665.htm,关于2024-2025-01体育理论教室安排（2023级）的通知,【教学运行】,2024-09-06,"2024-2025-01体育理论教室安排表--2023级（二年级体育三）请同学们带体育理论教材，到指定教室上课。

任课教师
上课时间地点
人数
年级
备注
理论教室
教室容量
上课时间

何玮翔
01-16 星期1:3-4节
55
2023
篮球
旗山西3-203
151
2024年9月9日

何瑜
01-16 星期1:3-4节
51
2023
体能塑身
旗山西3-304
151
2024年9月9日

张翡娟
01-16 星期1:3-4节
44
2023
广场舞
旗山西3-404
151
2024年9月9日

张玲
01-16 星期1:3-4节
51
2023
健美操
旗山西3-104
153
2024年9月9日

何瑜
01-16 星期1:5-6节
48
2023
体能塑身
旗山西3-302
151
2024年9月9日

林萌
01-16 星期1:5-6节
48
2023
足球
旗山西3-401
153
2024年9月9日

王长琦
01-16 星期1:5-6节
48
2023
篮球
旗山西3-402
151
2024年9月9日

吴杰忠
01-16 星期1:5-6节
48
2023
龙舟
旗山西3-403
151
2024年9月9日

谢佳辉
01-16 星期1:5-6节
48
2023
舞龙舞狮
旗山西3-404
151
2024年9月9日

张翡娟
01-16 星期1:5-6节
48
2023
广场舞
旗山西3-503
151
2024年9月9日

张玲
01-16 星期1:5-6节
44
2023
健美操
旗山西3-204
151
2024年9月9日

林松
01-16 星期1:7-8节
49
2023
排球
旗山西3-302
151
2024年9月9日

王长琦
01-16 星期1:7-8节
49
2023
篮球
旗山西3-401
153
2024年9月9日

吴杰忠
01-16 星期1:7-8节
49
2023
飞盘
旗山西3-402
151
2024年9月9日

谢佳辉
01-16 星期1:7-8节
41
2023
舞龙舞狮
旗山西3-403
151
2024年9月9日

张玲
01-16 星期1:7-8节
48
2023
健美操
旗山西3-204
151
2024年9月9日

卞兰
01-16 星期2:3-4节
50
2023
篮球
旗山西1-106
126
2024年9月10日

陈楠茜
01-16 星期2:3-4节
50
2023
羽毛球
旗山西1-201
153
2024年9月10日

陈彤
01-16 星期2:3-4节
50
2023
乒乓球
旗山西1-205
126
2024年9月10日

高明轩
01-16 星期2:3-4节
50
2023
足球
旗山西1-406
136
2024年9月10日

官钟威
01-16 星期2:3-4节
50
2023
网球
旗山西1-503
122
2024年9月10日

何玮翔
01-16 星期2:3-4节
50
2023
篮球
旗山西1-505
126
2024年9月10日

何瑜
01-16 星期2:3-4节
50
2023
体能塑身
旗山西1-506
135
2024年9月10日

黄巧奇
01-16 星期2:3-4节
40
2023
武术
旗山西2-404
88
2024年9月10日

黄衍存
01-16 星期2:3-4节
35
2023
跳绳
旗山西2-502
40
2024年9月10日

李粲
01-16 星期2:3-4节
39
2023
健美操
旗山西2-503
44
2024年9月10日

李仕丰
01-16 星期2:3-4节
46
2023
保健班二
风雨操场三楼

2024年9月10日

李雨隆
01-16 星期2:3-4节
50
2023
乒乓球
旗山西3-303
151
2024年9月10日

吴杰忠
01-16 星期2:3-4节
50
2023
桨板
旗山西3-401
153
2024年9月10日

吴能威
01-16 星期2:3-4节
50
2023
匹克球
旗山西3-402
151
2024年9月10日

谢佳辉
01-16 星期2:3-4节
50
2023
武术
旗山西3-404
151
2024年9月10日

卞兰
01-16 星期2:5-6节
43
2023
篮球
旗山西1-204
40
2024年9月10日

陈楠茜
01-16 星期2:5-6节
48
2023
羽毛球
旗山西1-302
122
2024年9月10日

高明轩
01-16 星期2:5-6节
33
2023
足球
旗山西1-306
119
2024年9月10日

官钟威
01-16 星期2:5-6节
48
2023
网球
旗山西1-402
126
2024年9月10日

何玮翔
01-16 星期2:5-6节
47
2023
篮球
旗山西1-406
136
2024年9月10日

何瑜
01-16 星期2:5-6节
48
2023
体能塑身
旗山西1-501
153
2024年9月10日

胡晟
01-16 星期2:5-6节
48
2023
乒乓球
旗山西1-502
125
2024年9月10日

黄巧奇
01-16 星期2:5-6节
25
2023
武术
旗山西1-505
126
2024年9月10日

黄衍存
01-16 星期2:5-6节
41
2023
跳绳
旗山西1-506
135
2024年9月10日

李粲
01-16 星期2:5-6节
47
2023
广场舞
旗山西2-302
44
2024年9月10日

李仕丰
01-16 星期2:5-6节
47
2023
桥牌
旗山西2-401
154
2024年9月10日

宋永范
01-16 星期2:5-6节
47
2023
高尔夫
旗山西2-501
155
2024年9月10日

吴杰忠
01-16 星期2:5-6节
48
2023
龙舟
旗山西2-504
88
2024年9月10日

张玲
01-16 星期2:5-6节
48
2023
健美操
旗山西1-106
126
2024年9月10日

赵炜锌
01-16 星期2:5-6节
48
2023
网球
旗山西3-402
151
2024年9月10日

卞兰
01-16 星期2:7-8节
49
2023
篮球
旗山西1-204
40
2024年9月10日

陈楠茜
01-16 星期2:7-8节
49
2023
羽毛球
旗山西1-302
122
2024年9月10日

高明轩
01-16 星期2:7-8节
44
2023
足球
旗山西1-306
119
2024年9月10日

何玮翔
01-16 星期2:7-8节
49
2023
篮球
旗山西1-402
126
2024年9月10日

何瑜
01-16 星期2:7-8节
48
2023
体能塑身
旗山西1-406
136
2024年9月10日

胡晟
01-16 星期2:7-8节
49
2023
乒乓球
旗山西1-501
153
2024年9月10日

黄衍存
01-16 星期2:7-8节
48
2023
跳绳
旗山西1-502
125
2024年9月10日

李粲
01-16 星期2:7-8节
37
2023
广场舞
旗山西1-505
126
2024年9月10日

李仕丰
01-16 星期2:7-8节
49
2023
桥牌
旗山西1-506
135
2024年9月10日

宋永范
01-16 星期2:7-8节
49
2023
高尔夫
旗山西2-302
44
2024年9月10日

张玲
01-16 星期2:7-8节
48
2023
健美操
旗山西1-106
126
2024年9月10日

赵炜锌
01-16 星期2:7-8节
49
2023
网球
旗山西2-401
154
2024年9月10日

林松
01-16 星期3:1-2节
40
2023
气排球
旗山西3-103
153
2024年9月11日

官钟威
01-16 星期3:3-4节
54
2023
网球
旗山西1-203
138
2024年9月11日

胡晟
01-16 星期3:3-4节
54
2023
乒乓球
旗山西1-204
40
2024年9月11日

林萌
01-16 星期3:3-4节
53
2023
足球
旗山西1-403
122
2024年9月11日

沈逸萍
01-16 星期3:3-4节
54
2023
健美操
旗山西1-404
40
2024年9月11日

孙克双
01-16 星期3:3-4节
54
2023
羽毛球
旗山西1-501
153
2024年9月11日

王然科
01-16 星期3:3-4节
30
2023
花样跳绳
旗山西1-503
122
2024年9月11日

王长琦
01-16 星期3:3-4节
54
2023
篮球
旗山西1-506
135
2024年9月11日

张翡娟
01-16 星期3:3-4节
54
2023
广场舞
旗山西2-106
88
2024年9月11日

陈彤
01-16 星期3:5-6节
50
2023
乒乓球
旗山西2-306
88
2024年9月11日

范新垲
01-16 星期3:5-6节
51
2023
篮球
旗山西2-401
154
2024年9月11日

官钟威
01-16 星期3:5-6节
51
2023
网球
旗山西2-402
40
2024年9月11日

胡晟
01-16 星期3:5-6节
51
2023
乒乓球
旗山西2-404
88
2024年9月11日

黄巧奇
01-16 星期3:5-6节
51
2023
健身气功
旗山西2-406
88
2024年9月11日

黄衍存
01-16 星期3:5-6节
50
2023
跳绳
旗山西3-103
153
2024年9月11日

林萌
01-16 星期3:5-6节
51
2023
足球
旗山西3-201
153
2024年9月11日

沈逸萍
01-16 星期3:5-6节
51
2023
健美操
旗山西3-301
153
2024年9月11日

宋永范
01-16 星期3:5-6节
51
2023
高尔夫
旗山西3-302
151
2024年9月11日

孙克双
01-16 星期3:5-6节
51
2023
羽毛球
旗山西3-303
151
2024年9月11日

汪焱
01-16 星期3:5-6节
51
2023
匹克球
旗山西3-304
151
2024年9月11日

王然科
01-16 星期3:5-6节
9
2023
花样跳绳
旗山西3-401
153
2024年9月11日

王长琦
01-16 星期3:5-6节
51
2023
篮球
旗山西3-403
151
2024年9月11日

张翡娟
01-16 星期3:5-6节
51
2023
广场舞
旗山西3-503
151
2024年9月11日

范新垲
01-16 星期3:7-8节
49
2023
篮球
旗山西2-306
88
2024年9月11日

胡晟
01-16 星期3:7-8节
49
2023
乒乓球
旗山西2-401
154
2024年9月11日

黄巧奇
01-16 星期3:7-8节
49
2023
健身气功
旗山西2-402
40
2024年9月11日

黄衍存
01-16 星期3:7-8节
46
2023
跳绳
旗山西2-404
88
2024年9月11日

宋永范
01-16 星期3:7-8节
49
2023
高尔夫
旗山西2-406
88
2024年9月11日

孙克双
01-16 星期3:7-8节
49
2023
羽毛球
旗山西3-103
153
2024年9月11日

汪焱
01-16 星期3:7-8节
31
2023
气排球
旗山西3-201
153
2024年9月11日

王长琦
01-16 星期3:7-8节
49
2023
篮球
旗山西3-301
153
2024年9月11日

张翡娟
01-16 星期3:7-8节
49
2023
广场舞
旗山西3-302
151
2024年9月11日

陈彤
01-16 星期4:1-2节
41
2023
乒乓球
旗山西2-205
88
2024年9月12日

林松
01-16 星期4:1-2节
40
2023
气排球
旗山西2-402
40
2024年9月12日

王然科
01-16 星期4:1-2节
33
2023
花样跳绳
旗山西2-501
155
2024年9月12日

安嘉琦
01-16 星期4:3-4节
47
2023
篮球
旗山西2-205
88
2024年9月12日

李雨隆
01-16 星期4:3-4节
51
2023
乒乓球
旗山西2-402
40
2024年9月12日

王然科
01-16 星期4:3-4节
45
2023
花样跳绳
旗山西2-501
155
2024年9月12日

赵炜锌
01-16 星期4:3-4节
51
2023
网球
旗山西3-204
151
2024年9月12日

陈彤
01-16 星期5:1-2节
44
2023
足球
旗山西1-103
127
2024年9月13日

孙克双
01-16 星期5:1-2节
57
2023
羽毛球
旗山西1-106
126
2024年9月13日

吴能威
01-16 星期5:1-2节
57
2023
匹克球
旗山西1-303
127
2024年9月13日

陈楠茜
01-16 星期5:3-4节
47
2023
羽毛球
旗山西1-103
127
2024年9月13日

陈彤
01-16 星期5:3-4节
47
2023
乒乓球
旗山西1-106
126
2024年9月13日

刘畅
01-16 星期5:3-4节
38
2023
足球
旗山西1-303
127
2024年9月13日

吴能威
01-16 星期5:3-4节
47
2023
匹克球
旗山西1-305
127
2024年9月13日

陈彤
01-16 星期5:5-6节
41
2023
乒乓球
旗山西2-105
88
2024年9月13日

范新垲
01-16 星期5:5-6节
38
2023
篮球
旗山西2-302
44
2024年9月13日

官钟威
01-16 星期5:5-6节
41
2023
网球
旗山西2-305
88
2024年9月13日

吴能威
01-16 星期5:5-6节
41
2023
匹克球
旗山西2-401
154
2024年9月13日

陈彤
01-16 星期5:7-8节
51
2023
乒乓球
旗山西2-105
88
2024年9月13日

范新垲
01-16 星期5:7-8节
47
2023
篮球
旗山西2-302
44
2024年9月13日

吴能威
01-16 星期5:7-8节
51
2023
羽毛球
旗山西2-305
88
2024年9月13日",0,,,,,,
001039013662,https://jwch.fzu.edu.cn/info/1039/13662.htm,关于做好2023-2024学年度本科毕业论文（设计）抽检工作的通知,【实践科】,2024-09-05,"各学院（含继续教育学院、海外教育学院）及有关教学单位：
根据教育部《关于印发<本科毕业论文（设计）抽检办法（试行）>的通知》（教督〔2020〕5号）、教育部学位与研究生教育发展中心《关于通过全国本科毕业论文(设计)抽检信息平台开展2023/2024学年度本科毕业论文(设计)抽检工作的通知》（学位中心函〔2024〕45号）和《福建省本科毕业论文（设计）抽检实施细则（试行）》（闽教高〔2021〕45号）文件要求，现就做好2023/2024学年度本科毕业论文（设计）抽检工作通知如下。
  一、抽检信息平台
抽检信息平台网址：https://xscj.cdgdc.edu.cn，各单位应指定专人负责信息上报工作，登录账号和密码由学校统一设立后通知各学院教学办。
  1.信息上报提交截止时间：2024年9月20日。
  2.报送对象：2023年9月1日至2024年8月31日期间授予学士学位并完成备案的全部毕业生的本科毕业论文（设计），含普通本科教育、成人教育、来华留学生教育，学生名单各学院登录系统自行下载。
  二、推荐抽检专家
  开展本科抽检专家库报送与更新工作，主要包括：上报本年度新增本科毕业论文指导教师(抽检专家)；更新与完善在库专家信息；对退休、调离、出现师德师风问题的专家进行退库删除管理。各学院新增的本科毕业论文（设计）指导教师请填写《专家信息汇总表》（详见附件）于2024年9月20日前学院统一汇总后电子版发送至E-mail:jwcsjk@fzu.edu.cn，纸质版报送至教务处实践科。
  各学院应推荐本院符合条件的全部专家，所报专家应政治立场坚定、作风正派，属本校本科毕业论文指导教师，年龄一般不超过65周岁。
  由于本次上报工作量大，时间较紧，请各学院及有关单位务必高度重视，指定专人组织开展填报，确保我校准确、及时圆满完成上报工作。

                                               福州大学教务处
                                2024年9月5日",1,0017449848580014904997,附件1：专家信息汇总表.xlsx,828,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14904997,14904997,1744984858
001040013661,https://jwch.fzu.edu.cn/info/1040/13661.htm,关于开展申请类督导听课工作的通知,【质量办】,2024-09-05,"各学院，有关教学单位：
    为全面提高本科课堂教学质量，充分发挥校级教学督导专家的帮扶指导作用，有效提高教师教学水平和教学质量，经研究决定面向全校教师开展申请类督导听课工作，现将有关事项通知如下：
一、申请对象
1.全校需要提高课堂教学水平的教师，特别是青年教师。
2.申请教师在2024年秋季学期承担本科教学授课任务。
二、工作流程
1.采取自愿报名原则,教师本人向所在学院提出申请，填写申请汇总表，学院汇总后上报教学质量监控与评估中心。
2.教学质量监控与评估中心根据申请情况进行遴选，安排校教学督导组成员对申请教师进行课堂教学一对一诊断式帮扶指导，必要时邀请学院教学水平高且教学效果好的相关教师共同指导。
3.校教学督导组根据申请教师的课表于学期内安排进行多次阶段性随堂听课，与教师进行一对一交流，对教师课堂教学情况提出针对性的改进意见和建议，帮助教师改进教学方法，提升授课水平。
4.被列为听课对象的教师需认真接受校教学督导专家指导帮扶，加强与督导专家沟通交流，虚心接受专家意见，根据专家评价意见及时改进不足，逐步提高课程教学水平。
三、其他
1.申请类督导听课每学期开展一次，三年内已接受帮扶的教师不重复申报。
2.教师个人填写《2024年秋季学期申请类督导听课汇总表》，由学院汇总后统一于2024年9月12日前提交教学质量监控与评估中心（行北西205），电子版发送至10556425@qq.com.

附件：2024年秋季学期申请类督导听课汇总表

教学质量监控与评估中心
2024年9月5日",1,0017449848580014904857,附件：2024年秋季学期申请类督导听课汇总表.docx,639,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14904857,14904857,1744984858
